Country_name,Life_Ladder,Log_GDP_per_capita,Social_support,Healthy_life_expectancy_at_birth,Freedom_to_make_life_choices,Generosity,Perceptions_of_corruption,Positive_affect,Negative_affect,Year_bin
South Africa,low,medium,high,low,medium,medium,very_high,very_high,high,2020
South Korea,medium,high,low,very_high,low,medium,medium,low,very_high,2005
South Korea,medium,high,medium,very_high,low,medium,medium,medium,low,2005
South Korea,medium,high,low,very_high,very_low,low,medium,low,medium,2005
South Korea,medium,high,medium,very_high,very_low,low,medium,medium,low,2005
South Korea,high,high,medium,very_high,low,medium,low,low,very_low,2010
South Korea,very_high,high,medium,very_high,low,medium,medium,low,very_low,2010
South Korea,high,high,low,very_high,very_low,,high,low,low,2010
South Korea,high,high,low,very_high,low,medium,medium,low,very_low,2010
South Korea,high,very_high,low,very_high,very_low,medium,high,low,high,2010
South Korea,high,very_high,low,very_high,very_low,medium,high,low,medium,2015
South Korea,high,very_high,medium,very_high,very_low,high,high,low,low,2015
South Korea,high,very_high,low,very_high,very_low,high,high,low,low,2015
South Korea,high,very_high,low,very_high,very_low,low,medium,low,low,2015
South Korea,high,very_high,low,very_high,low,medium,low,low,low,2015
South Korea,high,very_high,low,very_high,low,low,low,low,medium,2020
South Sudan,very_low,,very_low,very_low,very_low,,low,low,very_high,2010
South Sudan,very_low,,very_low,very_low,very_low,,low,very_low,very_high,2015
South Sudan,very_low,,very_low,very_low,very_low,,medium,low,very_high,2015
South Sudan,very_low,,very_low,very_low,very_low,,low,very_low,very_high,2015
Spain,very_high,very_high,very_high,very_high,very_high,,medium,high,medium,2005
Spain,very_high,very_high,very_high,very_high,medium,low,medium,high,medium,2005
Spain,very_high,very_high,very_high,very_high,high,very_low,low,high,medium,2005
Spain,high,high,very_high,very_high,medium,low,medium,medium,high,2005
Spain,high,high,very_high,very_high,medium,very_low,high,medium,high,2010
Spain,very_high,high,very_high,very_high,high,low,high,medium,very_high,2010
Spain,high,high,very_high,very_high,medium,medium,high,medium,very_high,2010
Spain,high,high,very_high,very_high,medium,low,very_high,medium,very_high,2010
Spain,high,high,very_high,very_high,medium,medium,high,medium,high,2010
Spain,high,high,very_high,very_high,medium,low,medium,medium,high,2015
Spain,high,very_high,very_high,very_high,medium,medium,medium,low,high,2015
Spain,high,very_high,high,very_high,medium,medium,medium,low,high,2015
Spain,very_high,very_high,high,very_high,medium,low,medium,low,very_high,2015
Spain,high,very_high,very_high,very_high,medium,medium,low,low,high,2015
Spain,high,high,very_high,very_high,medium,low,low,medium,high,2020
Sri Lanka,very_low,low,medium,medium,medium,high,high,high,low,2005
Sri Lanka,very_low,low,medium,medium,medium,high,high,medium,low,2005
Sri Lanka,very_low,low,medium,medium,high,very_high,high,high,very_low,2005
Sri Lanka,very_low,low,medium,medium,high,very_high,low,high,very_low,2005
Sri Lanka,very_low,low,medium,medium,medium,very_high,medium,very_high,very_low,2010
Sri Lanka,very_low,low,medium,medium,high,very_high,low,very_high,very_low,2010
Sri Lanka,very_low,medium,medium,medium,high,very_high,medium,very_high,low,2010
Sri Lanka,very_low,medium,medium,high,high,very_high,high,very_high,low,2010
Sri Lanka,very_low,medium,low,high,high,very_high,medium,very_high,very_low,2010
Sri Lanka,low,medium,medium,high,very_high,very_high,high,very_high,low,2015
Sri Lanka,very_low,medium,medium,high,high,high,high,high,medium,2015
Sri Lanka,very_low,medium,medium,high,high,high,high,very_high,high,2015
Sri Lanka,very_low,medium,medium,high,high,high,high,very_high,high,2015
Sudan,very_low,very_low,high,very_low,low,high,low,medium,medium,2005
Sudan,very_low,very_low,medium,very_low,low,medium,low,low,low,2010
Sudan,very_low,very_low,medium,very_low,very_low,medium,low,very_low,medium,2010
Sudan,low,low,medium,very_low,very_low,medium,low,very_low,medium,2010
Sudan,very_low,low,medium,very_low,very_low,low,medium,very_low,high,2010
Suriname,high,high,low,low,very_high,low,low,high,medium,2010
Swaziland,low,low,medium,very_low,very_low,low,very_high,very_high,medium,2010
Swaziland,very_low,low,low,very_low,low,very_low,low,very_high,medium,2015
Swaziland,very_low,low,low,very_low,very_low,very_low,low,high,medium,2015
Sweden,very_high,very_high,very_high,very_high,very_high,,,very_high,very_low,2005
Sweden,very_high,very_high,very_high,very_high,very_high,very_high,very_low,high,very_low,2005
Sweden,very_high,very_high,very_high,very_high,very_high,very_high,very_low,high,very_low,2005
Sweden,very_high,very_high,high,very_high,high,very_high,very_low,very_high,very_low,2005
Sweden,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2010
Sweden,very_high,very_high,very_high,very_high,very_high,very_high,very_low,high,very_low,2010
Sweden,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,very_low,2010
Sweden,very_high,very_high,high,very_high,very_high,very_high,very_low,very_high,very_low,2010
Sweden,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2010
Sweden,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,very_low,2015
Sweden,very_high,very_high,high,very_high,very_high,very_high,very_low,very_high,low,2015
Sweden,very_high,very_high,high,very_high,very_high,very_high,very_low,high,very_low,2015
Sweden,very_high,very_high,very_high,very_high,very_high,high,very_low,very_high,very_low,2015
Sweden,very_high,very_high,very_high,very_high,very_high,high,very_low,very_high,low,2015
Sweden,very_high,very_high,very_high,very_high,very_high,high,very_low,high,low,2020
Switzerland,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,low,2005
Switzerland,very_high,very_high,very_high,very_high,very_high,very_high,very_low,high,low,2005
Switzerland,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,very_low,2010
Switzerland,very_high,very_high,very_high,very_high,very_high,high,very_low,very_high,very_low,2010
Switzerland,very_high,very_high,very_high,very_high,very_high,high,very_low,high,very_low,2015
Switzerland,very_high,very_high,very_high,very_high,very_high,high,very_low,high,low,2015
Switzerland,very_high,very_high,very_high,very_high,very_high,very_high,very_low,high,low,2015
Switzerland,very_high,very_high,very_high,very_high,very_high,high,very_low,high,very_low,2015
Switzerland,very_high,very_high,very_high,very_high,very_high,high,very_low,high,very_low,2015
Switzerland,very_high,very_high,very_high,very_high,very_high,low,very_low,high,very_low,2020
Syria,medium,low,very_low,medium,low,high,low,low,very_high,2005
Syria,low,low,medium,medium,medium,high,low,very_low,high,2005
Syria,low,low,very_high,medium,low,medium,low,very_low,low,2010
Syria,very_low,low,very_low,low,very_low,very_high,low,very_low,very_high,2010
Syria,very_low,low,very_low,low,very_low,very_high,low,very_low,very_high,2010
Syria,very_low,low,very_low,low,very_low,very_high,low,very_low,very_high,2010
Syria,very_low,low,very_low,very_low,very_low,high,low,very_low,very_high,2015
Taiwan Province of China,high,very_high,high,high,low,medium,high,high,very_low,2005
Taiwan Province of China,medium,very_high,medium,high,low,medium,medium,high,very_low,2005
Taiwan Province of China,high,very_high,medium,high,low,medium,medium,very_high,very_low,2010
Taiwan Province of China,high,very_high,medium,,medium,high,low,very_high,very_low,2010
Taiwan Province of China,high,very_high,medium,,low,high,medium,very_high,very_low,2010
Taiwan Province of China,high,very_high,medium,,low,medium,high,very_high,very_low,2010
Taiwan Province of China,high,very_high,high,,low,high,high,very_high,very_low,2010
Taiwan Province of China,high,very_high,high,,low,high,high,very_high,very_low,2015
Taiwan Province of China,very_high,very_high,high,,low,medium,medium,very_high,very_low,2015
Taiwan Province of China,high,very_high,high,,medium,low,low,very_high,very_low,2015
Taiwan Province of China,high,,high,,medium,,low,very_high,very_low,2015
Taiwan Province of China,very_high,,high,,high,,low,very_high,very_low,2015
Taiwan Province of China,very_high,,high,,high,,low,very_high,very_low,2020
Tajikistan,low,very_low,low,low,low,low,medium,very_low,very_low,2005
Tajikistan,very_low,very_low,low,low,high,medium,low,medium,very_low,2005
Tajikistan,low,very_low,very_low,low,high,high,low,very_low,very_low,2005
Tajikistan,low,very_low,very_low,low,medium,medium,medium,very_low,low,2005
Tajikistan,very_low,very_low,low,low,medium,high,low,low,very_low,2010
Tajikistan,very_low,very_low,low,low,medium,low,low,medium,very_low,2010
Tajikistan,low,very_low,low,low,medium,low,low,medium,low,2010
Tajikistan,low,very_low,very_low,low,low,high,low,low,very_low,2010
Tajikistan,low,very_low,medium,low,high,medium,low,low,low,2010
Tajikistan,medium,very_low,medium,low,high,high,low,medium,low,2015
Tajikistan,medium,very_low,medium,low,low,medium,very_low,low,low,2015
Tajikistan,high,very_low,very_low,medium,high,high,low,very_low,medium,2015
Tajikistan,medium,very_low,high,medium,,low,very_low,medium,low,2015
Tajikistan,medium,very_low,high,medium,,medium,very_low,medium,very_low,2015
Tajikistan,medium,very_low,low,medium,,medium,very_low,medium,very_high,2020
Tanzania,very_low,very_low,low,very_low,medium,medium,very_low,medium,low,2005
Tanzania,very_low,very_low,very_low,very_low,low,medium,low,medium,low,2005
Tanzania,very_low,very_low,low,very_low,very_low,very_high,very_high,medium,very_low,2005
Tanzania,very_low,very_low,medium,very_low,very_low,very_high,very_high,high,very_low,2005
Tanzania,very_low,very_low,medium,very_low,very_low,very_high,high,medium,very_low,2010
Tanzania,very_low,very_low,high,very_low,medium,medium,medium,high,very_low,2010
Tanzania,very_low,very_low,medium,very_low,very_low,very_high,high,low,very_low,2010
Tanzania,very_low,very_low,low,very_low,low,high,high,medium,very_low,2010
Tanzania,very_low,very_low,low,very_low,low,high,high,medium,medium,2010
Tanzania,very_low,very_low,low,very_low,medium,very_high,very_high,low,very_low,2015
Tanzania,very_low,very_low,very_low,low,medium,very_high,low,medium,medium,2015
Tanzania,very_low,very_low,very_low,low,high,high,low,medium,medium,2015
Tanzania,very_low,very_low,very_low,low,high,very_high,very_low,high,low,2015
Tanzania,very_low,very_low,very_low,low,high,high,very_low,medium,medium,2015
Tanzania,very_low,very_low,low,low,high,very_high,very_low,medium,medium,2020
Thailand,high,medium,high,medium,high,very_high,very_high,high,very_low,2005
Thailand,high,medium,high,medium,high,very_high,very_high,very_high,very_low,2005
Thailand,medium,medium,medium,medium,high,very_high,very_high,very_high,very_low,2005
Thailand,medium,medium,high,medium,high,very_high,very_high,very_high,very_low,2005
Thailand,high,medium,high,medium,high,very_high,very_high,very_high,very_low,2010
Thailand,very_high,medium,high,medium,very_high,very_high,very_high,very_high,very_low,2010
Thailand,high,medium,high,medium,high,very_high,very_high,very_high,very_low,2010
Thailand,high,medium,very_high,medium,medium,very_high,very_high,very_high,very_low,2010
Thailand,very_high,medium,very_high,medium,very_high,very_high,very_high,high,very_low,2010
Thailand,high,medium,medium,high,very_high,very_high,very_high,very_high,very_low,2015
Thailand,high,medium,high,high,very_high,very_high,high,very_high,low,2015
Thailand,high,medium,high,high,very_high,very_high,high,very_high,low,2015
Thailand,high,high,high,high,very_high,very_high,very_high,very_high,low,2015
Thailand,high,high,high,high,very_high,very_high,high,very_high,low,2015
Thailand,high,medium,medium,high,high,very_high,very_high,high,high,2020
Togo,very_low,very_low,very_low,very_low,low,medium,high,low,very_high,2005
Togo,very_low,very_low,very_low,very_low,very_low,medium,very_high,very_low,very_high,2005
Togo,very_low,very_low,very_low,very_low,very_low,low,medium,very_low,very_high,2010
Togo,very_low,very_low,very_low,very_low,low,low,medium,very_low,very_high,2010
Togo,very_low,very_low,very_low,very_low,medium,low,low,very_low,very_high,2015
Togo,very_low,very_low,very_low,very_low,medium,medium,medium,very_low,very_high,2015
Togo,very_low,very_low,very_low,very_low,low,medium,low,low,very_high,2015
Togo,very_low,very_low,very_low,very_low,very_low,medium,medium,low,very_high,2015
Togo,very_low,very_low,very_low,very_low,very_low,high,low,very_low,very_high,2015
Trinidad and Tobago,high,high,high,low,high,very_high,very_high,high,low,2005
Trinidad and Tobago,very_high,high,medium,low,high,high,very_high,very_high,very_low,2005
Trinidad and Tobago,very_high,high,medium,low,medium,high,very_high,very_high,very_low,2010
Trinidad and Tobago,high,high,high,low,high,very_high,very_high,very_high,high,2010
Trinidad and Tobago,high,high,high,low,high,high,very_high,very_high,medium,2015
Tunisia,low,low,,medium,medium,low,low,,,2005
Tunisia,medium,medium,medium,medium,very_low,low,low,medium,medium,2010
Tunisia,low,low,very_low,medium,very_low,very_low,very_high,very_low,medium,2010
Tunisia,low,medium,very_low,medium,very_low,very_low,very_high,very_low,high,2010
Tunisia,medium,medium,very_low,medium,very_low,very_low,high,very_low,medium,2010
Tunisia,low,medium,very_low,medium,very_low,very_low,medium,very_low,high,2010
Tunisia,medium,medium,very_low,medium,low,very_low,medium,very_low,high,2015
Tunisia,low,medium,very_low,medium,very_low,very_low,medium,low,very_high,2015
Tunisia,very_low,medium,very_low,high,very_low,very_low,high,very_low,very_high,2015
Tunisia,low,medium,low,high,low,very_low,high,very_low,very_high,2015
Tunisia,very_low,medium,very_low,high,low,very_low,high,very_low,very_high,2015
Tunisia,low,medium,very_low,high,low,very_low,high,very_low,very_high,2020
Turkey,low,high,medium,low,very_low,,high,very_low,,2005
Turkey,medium,high,low,low,very_low,very_low,medium,low,very_high,2005
Turkey,medium,high,very_low,medium,very_low,very_low,medium,low,very_high,2005
Turkey,medium,high,low,medium,very_low,very_low,high,very_low,high,2005
Turkey,medium,high,low,medium,very_low,very_low,medium,low,high,2010
Turkey,medium,high,very_low,medium,very_low,very_low,very_low,low,very_high,2010
Turkey,medium,high,low,medium,very_low,very_low,low,low,high,2010
Turkey,low,high,low,medium,very_low,very_low,low,low,very_high,2010
Turkey,medium,high,medium,medium,low,medium,low,very_low,very_high,2010
Turkey,medium,high,medium,medium,low,medium,medium,very_low,very_high,2015
Turkey,medium,high,high,medium,low,low,low,very_low,very_high,2015
Turkey,medium,high,high,high,low,very_low,low,very_low,high,2015
Turkey,medium,high,medium,high,very_low,very_low,medium,very_low,very_high,2015
Turkey,low,high,low,high,low,low,low,very_low,very_high,2015
Turkey,low,high,medium,high,very_low,low,medium,very_low,very_high,2020
Turkmenistan,very_high,low,very_high,low,,low,,high,very_low,2005
Turkmenistan,high,low,very_high,low,,high,,low,very_low,2010
Turkmenistan,medium,medium,very_high,low,medium,low,,very_low,very_low,2010
Turkmenistan,medium,medium,medium,low,low,low,,very_low,very_low,2010
Turkmenistan,high,medium,high,low,high,high,,medium,very_low,2010
Turkmenistan,high,medium,very_high,low,low,high,,medium,high,2015
Turkmenistan,high,medium,very_high,low,medium,medium,,low,medium,2015
Turkmenistan,medium,medium,high,low,low,high,,very_low,very_high,2015
Turkmenistan,low,medium,very_high,low,high,very_high,,low,very_low,2015
Turkmenistan,medium,medium,very_high,low,very_high,very_high,,very_low,very_low,2015
Uganda,very_low,very_low,low,very_low,medium,medium,medium,very_low,medium,2005
Uganda,very_low,very_low,medium,very_low,low,medium,high,medium,low,2005
Uganda,low,very_low,medium,very_low,very_low,medium,high,low,medium,2005
Uganda,low,very_low,medium,very_low,medium,medium,high,low,high,2005
Uganda,very_low,very_low,medium,very_low,high,medium,high,low,medium,2010
Uganda,low,very_low,high,very_low,medium,high,medium,low,medium,2010
Uganda,very_low,very_low,high,very_low,low,high,high,medium,medium,2010
Uganda,very_low,very_low,high,very_low,medium,high,medium,low,very_high,2010
Uganda,very_low,very_low,medium,very_low,high,medium,very_high,low,very_high,2010
Uganda,very_low,very_low,low,very_low,medium,very_high,high,medium,very_high,2015
Uganda,very_low,very_low,low,very_low,medium,very_high,medium,low,very_high,2015
Uganda,very_low,very_low,low,very_low,medium,high,medium,medium,very_high,2015
Uganda,very_low,very_low,low,very_low,medium,high,high,low,very_high,2015
Uganda,low,very_low,low,very_low,low,very_high,medium,medium,very_high,2015
Uganda,low,very_low,low,low,low,very_high,high,medium,very_high,2020
Ukraine,low,medium,medium,low,very_low,very_low,very_high,low,medium,2005
Ukraine,medium,medium,medium,low,very_low,very_low,very_high,low,low,2005
Ukraine,medium,medium,medium,low,very_low,very_low,very_high,very_low,very_low,2005
Ukraine,medium,medium,medium,low,very_low,very_low,very_high,very_low,very_low,2005
Ukraine,low,medium,high,low,very_low,very_low,very_high,very_low,low,2010
Ukraine,low,medium,medium,low,very_low,very_low,very_high,very_low,low,2010
Ukraine,low,medium,high,low,very_low,very_low,very_high,very_low,very_low,2010
Ukraine,low,medium,high,low,very_low,very_low,very_high,low,low,2010
Ukraine,very_low,medium,high,low,very_low,high,very_high,very_low,medium,2010
Ukraine,very_low,medium,high,medium,very_low,medium,very_high,very_low,medium,2015
Ukraine,very_low,medium,high,medium,very_low,medium,very_high,very_low,low,2015
Ukraine,very_low,medium,medium,medium,very_low,medium,very_high,very_low,low,2015
Ukraine,low,medium,high,medium,low,low,very_high,low,low,2015
Ukraine,low,medium,high,medium,low,low,high,low,low,2015
Ukraine,medium,medium,high,medium,medium,very_high,very_high,medium,high,2020
United Arab Emirates,very_high,very_high,high,medium,very_high,medium,very_low,medium,medium,2005
United Arab Emirates,very_high,very_high,high,medium,high,high,very_low,high,high,2005
United Arab Emirates,very_high,very_high,high,high,high,high,very_low,high,low,2010
United Arab Emirates,very_high,very_high,high,high,very_high,high,,high,low,2010
United Arab Emirates,very_high,very_high,medium,high,very_high,,,high,low,2010
United Arab Emirates,very_high,very_high,medium,high,very_high,,,,high,2010
United Arab Emirates,very_high,very_high,,high,,,,,,2010
United Arab Emirates,very_high,very_high,medium,high,very_high,very_high,,high,high,2015
United Arab Emirates,very_high,very_high,medium,high,very_high,very_high,,high,medium,2015
United Arab Emirates,very_high,very_high,medium,high,very_high,very_high,,high,low,2015
United Arab Emirates,very_high,very_high,medium,high,very_high,high,,high,high,2015
United Arab Emirates,very_high,very_high,medium,high,very_high,very_high,,high,high,2015
United Arab Emirates,high,very_high,medium,high,very_high,high,,medium,high,2020
United Kingdom,very_high,very_high,very_high,high,very_high,,very_low,very_high,medium,2005
United Kingdom,very_high,very_high,very_high,very_high,high,very_high,very_low,high,medium,2005
United Kingdom,very_high,very_high,very_high,very_high,medium,very_high,very_low,very_high,low,2005
United Kingdom,very_high,very_high,very_high,very_high,high,very_high,very_low,very_high,low,2005
United Kingdom,very_high,very_high,very_high,very_high,high,very_high,very_low,very_high,very_low,2010
United Kingdom,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,very_low,2010
United Kingdom,very_high,very_high,very_high,very_high,very_high,very_high,very_low,very_high,very_low,2010
United Kingdom,very_high,very_high,very_high,very_high,very_high,very_high,very_low,high,medium,2010
United Kingdom,very_high,very_high,high,very_high,high,very_high,very_low,high,medium,2010
United Kingdom,very_high,very_high,very_high,very_high,high,very_high,very_low,high,low,2015
United Kingdom,very_high,very_high,very_high,very_high,high,very_high,very_low,high,low,2015
United Kingdom,very_high,very_high,very_high,very_high,high,very_high,very_low,high,low,2015
United Kingdom,very_high,very_high,very_high,very_high,high,very_high,very_low,high,low,2015
United Kingdom,very_high,very_high,very_high,very_high,high,very_high,very_low,high,medium,2015
United Kingdom,very_high,very_high,very_high,very_high,very_high,very_high,very_low,high,low,2020
United States,very_high,very_high,very_high,high,very_high,,very_low,very_high,medium,2005
United States,very_high,very_high,,high,high,very_high,very_low,very_high,low,2005
United States,very_high,very_high,very_high,high,high,very_high,low,very_high,low,2005
United States,very_high,very_high,high,high,high,very_high,low,very_high,medium,2005
United States,very_high,very_high,very_high,high,high,very_high,low,very_high,low,2010
United States,very_high,very_high,very_high,high,high,very_high,low,very_high,medium,2010
United States,very_high,very_high,high,high,high,very_high,low,very_high,medium,2010
United States,very_high,very_high,very_high,high,medium,very_high,low,high,medium,2010
United States,very_high,very_high,high,high,high,very_high,low,very_high,high,2010
United States,very_high,very_high,high,high,high,very_high,low,high,medium,2015
United States,very_high,very_high,high,high,medium,very_high,low,high,medium,2015
United States,very_high,very_high,very_high,high,high,very_high,low,very_high,medium,2015
United States,very_high,very_high,high,high,high,high,low,high,high,2015
United States,very_high,very_high,very_high,high,high,very_high,low,high,medium,2015
United States,very_high,very_high,very_high,high,high,high,low,high,high,2020
Uruguay,high,medium,high,high,high,low,very_low,high,high,2005
Uruguay,medium,medium,high,high,medium,very_low,very_low,high,medium,2005
Uruguay,medium,medium,high,high,high,very_low,very_low,medium,medium,2005
Uruguay,high,medium,very_high,high,high,low,very_low,high,medium,2005
Uruguay,high,medium,high,high,high,very_low,very_low,high,low,2010
Uruguay,very_high,high,high,high,high,low,very_low,high,medium,2010
Uruguay,high,high,medium,high,high,high,very_low,high,low,2010
Uruguay,high,high,very_high,high,very_high,medium,very_low,very_high,medium,2010
Uruguay,very_high,high,high,high,very_high,low,very_low,very_high,medium,2010
Uruguay,very_high,high,high,high,very_high,medium,low,very_high,high,2015
Uruguay,high,high,high,high,very_high,low,low,very_high,high,2015
Uruguay,high,high,high,high,very_high,low,very_low,very_high,medium,2015
Uruguay,high,high,very_high,high,high,low,low,very_high,medium,2015
Uruguay,very_high,high,very_high,high,very_high,low,very_low,very_high,low,2015
Uruguay,high,high,very_high,high,very_high,low,very_low,high,medium,2020
Uzbekistan,medium,very_low,high,low,medium,low,very_low,medium,very_low,2005
Uzbekistan,medium,low,high,low,high,medium,,medium,very_low,2005
Uzbekistan,medium,low,high,low,,high,very_low,medium,very_low,2005
Uzbekistan,low,low,high,low,,medium,very_low,high,very_low,2010
Uzbekistan,medium,low,very_high,low,very_high,high,very_low,high,very_low,2010
Uzbekistan,high,low,very_high,medium,very_high,medium,very_low,high,very_low,2010
Uzbekistan,high,low,very_high,medium,very_high,medium,very_low,medium,very_low,2010
Uzbekistan,high,low,very_high,medium,very_high,high,very_low,high,very_low,2010
Uzbekistan,high,low,very_high,medium,very_high,very_high,very_low,very_high,very_low,2015
Uzbekistan,high,low,very_high,medium,very_high,very_high,,very_high,very_low,2015
Uzbekistan,high,low,very_high,medium,very_high,high,very_low,very_high,low,2015
Uzbekistan,high,low,very_high,medium,very_high,very_high,very_low,very_high,low,2015
Uzbekistan,high,low,high,medium,very_high,very_high,very_low,very_high,low,2015
Venezuela,very_high,medium,very_high,medium,high,,low,very_high,low,2005
Venezuela,very_high,medium,very_high,medium,medium,medium,very_low,very_high,very_low,2005
Venezuela,high,medium,very_high,medium,low,very_low,medium,high,low,2005
Venezuela,very_high,medium,very_high,medium,low,low,medium,very_high,very_low,2005
Venezuela,very_high,medium,very_high,medium,medium,very_low,low,very_high,very_low,2010
Venezuela,very_high,high,very_high,medium,medium,very_low,medium,very_high,low,2010
Venezuela,very_high,high,very_high,medium,high,very_low,low,very_high,very_low,2010
Venezuela,very_high,medium,high,medium,low,very_low,high,very_high,medium,2010
Venezuela,high,medium,high,medium,very_low,very_low,medium,high,medium,2010
Venezuela,medium,low,high,medium,very_low,low,medium,very_high,low,2015
Venezuela,very_low,low,high,medium,very_low,very_low,high,medium,very_high,2015
Venezuela,low,low,high,medium,low,very_low,high,medium,very_high,2015
Venezuela,low,,high,high,very_low,,medium,high,very_high,2015
Venezuela,low,,high,high,low,,high,high,very_high,2015
Venezuela,low,,low,high,very_low,,medium,medium,very_high,2020
Vietnam,medium,low,high,medium,very_high,high,,low,low,2005
Vietnam,medium,low,medium,medium,very_high,high,low,very_low,low,2005
Vietnam,medium,low,low,medium,very_high,very_high,medium,low,low,2005
Vietnam,medium,low,medium,medium,high,low,high,very_low,very_low,2005
Vietnam,medium,low,low,high,high,medium,low,low,low,2010
Vietnam,medium,low,high,high,high,high,low,very_low,very_low,2010
Vietnam,medium,low,low,high,high,low,medium,low,low,2010
Vietnam,low,low,low,high,very_high,medium,medium,medium,very_low,2010
Vietnam,low,low,low,high,,medium,,medium,medium,2010
Vietnam,low,low,medium,high,,high,,low,low,2015
Vietnam,low,low,high,high,very_high,low,medium,very_low,low,2015
Vietnam,medium,low,,high,,,,,,2015
Vietnam,medium,low,medium,high,very_high,medium,medium,medium,very_low,2015
Vietnam,medium,low,medium,high,very_high,low,medium,medium,very_low,2015
Yemen,low,low,medium,very_low,low,medium,,very_low,very_high,2005
Yemen,low,low,low,very_low,low,medium,medium,very_low,very_high,2005
Yemen,very_low,low,low,very_low,low,low,high,very_low,high,2010
Yemen,very_low,low,very_low,very_low,low,very_low,low,very_low,high,2010
Yemen,very_low,low,very_low,very_low,low,very_low,medium,very_low,medium,2010
Yemen,very_low,low,very_low,very_low,very_low,very_low,high,very_low,medium,2010
Yemen,very_low,very_low,very_low,very_low,low,very_low,high,low,medium,2010
Yemen,very_low,very_low,very_low,very_low,very_low,very_low,medium,very_low,high,2015
Yemen,very_low,very_low,low,very_low,very_low,very_low,,very_low,low,2015
Yemen,very_low,very_low,low,very_low,very_low,very_low,,very_low,high,2015
Yemen,very_low,,low,low,very_low,,medium,very_low,high,2015
Yemen,very_low,,high,low,low,,medium,very_low,low,2015
Zambia,low,very_low,low,very_low,low,medium,medium,medium,low,2005
Zambia,very_low,very_low,very_low,very_low,low,low,very_high,medium,medium,2005
Zambia,low,very_low,very_low,very_low,low,high,high,medium,low,2005
Zambia,medium,very_low,low,very_low,low,low,very_high,medium,very_low,2005
Zambia,low,very_low,medium,very_low,low,medium,high,very_high,low,2010
Zambia,low,very_low,low,very_low,medium,medium,medium,medium,medium,2010
Zambia,medium,very_low,low,very_low,medium,low,low,medium,high,2010
Zambia,very_low,very_low,very_low,very_low,high,medium,medium,medium,high,2010
Zambia,low,very_low,very_low,very_low,medium,medium,high,medium,very_high,2015
Zambia,very_low,very_low,low,very_low,high,high,medium,medium,very_high,2015
Zambia,very_low,very_low,low,very_low,high,very_high,low,low,very_high,2015
Zambia,very_low,very_low,very_low,very_low,medium,high,medium,medium,very_high,2015
Zambia,very_low,very_low,very_low,very_low,high,high,medium,medium,very_high,2015
Zambia,low,very_low,low,very_low,medium,high,medium,medium,very_high,2020
Zimbabwe,very_low,very_low,medium,very_low,very_low,low,very_high,medium,high,2005
Zimbabwe,very_low,very_low,medium,very_low,very_low,low,very_high,low,medium,2005
Zimbabwe,very_low,very_low,medium,very_low,very_low,low,very_high,low,medium,2005
Zimbabwe,very_low,very_low,low,very_low,very_low,low,very_high,medium,low,2005
Zimbabwe,low,very_low,medium,very_low,low,low,medium,medium,very_low,2010
Zimbabwe,low,very_low,medium,very_low,low,low,medium,high,low,2010
Zimbabwe,low,very_low,high,very_low,very_low,low,high,low,very_low,2010
Zimbabwe,low,very_low,low,very_low,very_low,low,medium,medium,very_low,2010
Zimbabwe,very_low,very_low,low,very_low,low,low,medium,medium,medium,2010
Zimbabwe,very_low,very_low,low,very_low,low,low,medium,medium,very_low,2015
Zimbabwe,very_low,very_low,low,very_low,medium,low,low,medium,low,2015
Zimbabwe,very_low,very_low,low,very_low,medium,low,low,high,low,2015
Zimbabwe,very_low,very_low,low,very_low,medium,low,high,medium,low,2015
Zimbabwe,very_low,very_low,low,very_low,low,low,medium,medium,low,2015
Zimbabwe,very_low,very_low,very_low,low,low,medium,medium,medium,very_high,2020
